evaluationID,obtainedMarks,assessment_id,registration_id
70971,18,2430,6452
70972,20,2431,6452
70973,2,2432,6453
70974,25,2433,6453
70975,30,2434,6453
70976,13,2435,6453
70977,11,2436,6453
70978,11,2437,6453
70979,19,2438,6453
70980,4,2439,6453
70981,9,2440,6453
70982,31,2441,6453
70983,29,2442,6453
70984,5,2410,6454
70985,5,2411,6454
70986,15,2412,6454
70987,20,2413,6454
70988,5,2414,6454
70989,2,2415,6454
70990,15,2416,6454
70991,14,2417,6454
70992,3,2418,6454
70993,17,2419,6454
70994,11,2420,6454
70995,17,2410,6455
70996,3,2411,6455
70997,4,2412,6455
70998,0,2413,6455
70999,23,2414,6455
71000,17,2415,6455
71001,13,2416,6455
71002,11,2417,6455
71003,8,2418,6455
71004,31,2419,6455
71005,24,2420,6455
71006,5,2432,6456
71007,18,2433,6456
71008,16,2434,6456
71009,10,2435,6456
71010,5,2436,6456
71011,2,2437,6456
71012,7,2438,6456
71013,13,2439,6456
71014,1,2440,6456
71015,34,2441,6456
71016,13,2442,6456
71017,18,2421,6457
71018,9,2422,6457
71019,5,2423,6457
71020,19,2424,6457
71021,8,2425,6457
71022,2,2426,6457
71023,1,2427,6457
71024,3,2428,6457
71025,14,2429,6457
71026,6,2430,6457
71027,1,2431,6457
71028,18,2432,6458
71029,12,2433,6458
71030,11,2434,6458
71031,15,2435,6458
71032,27,2436,6458
71033,11,2437,6458
71034,6,2438,6458
71035,4,2439,6458
71036,15,2440,6458
71037,15,2441,6458
71038,21,2442,6458
71039,1,2410,6459
71040,11,2411,6459
71041,4,2412,6459
71042,18,2413,6459
71043,3,2414,6459
71044,0,2415,6459
71045,13,2416,6459
71046,3,2417,6459
71047,7,2418,6459
71048,41,2419,6459
71049,12,2420,6459
71050,3,2410,6460
71051,6,2411,6460
71052,28,2412,6460
71053,7,2413,6460
71054,10,2414,6460
71055,6,2415,6460
71056,2,2416,6460
71057,8,2417,6460
71058,12,2418,6460
71059,24,2419,6460
71060,27,2420,6460
71061,22,2421,6461
71062,8,2422,6461
71063,10,2423,6461
71064,8,2424,6461
71065,14,2425,6461
71066,3,2426,6461
71067,18,2427,6461
71068,9,2428,6461
71069,11,2429,6461
71070,39,2430,6461
71071,26,2431,6461
71072,24,2421,6462
71073,25,2422,6462
71074,7,2423,6462
71075,20,2424,6462
71076,7,2425,6462
71077,7,2426,6462
71078,1,2427,6462
71079,7,2428,6462
71080,1,2429,6462
71081,7,2430,6462
71082,4,2431,6462
71083,11,2421,6463
71084,9,2422,6463
71085,10,2423,6463
71086,8,2424,6463
71087,20,2425,6463
71088,4,2426,6463
71089,10,2427,6463
71090,7,2428,6463
71091,10,2429,6463
71092,37,2430,6463
71093,30,2431,6463
71094,24,2410,6464
71095,1,2411,6464
71096,22,2412,6464
71097,11,2413,6464
71098,24,2414,6464
71099,1,2415,6464
71100,18,2416,6464
71101,3,2417,6464
71102,7,2418,6464
71103,48,2419,6464
71104,14,2420,6464
71105,4,2421,6465
71106,10,2422,6465
71107,16,2423,6465
71108,3,2424,6465
71109,8,2425,6465
71110,16,2426,6465
71111,13,2427,6465
71112,11,2428,6465
71113,2,2429,6465
71114,43,2430,6465
71115,18,2431,6465
71116,16,2421,6466
71117,24,2422,6466
71118,18,2423,6466
71119,15,2424,6466
71120,13,2425,6466
71121,0,2426,6466
71122,4,2427,6466
71123,3,2428,6466
71124,0,2429,6466
71125,11,2430,6466
71126,11,2431,6466
71127,17,2421,6467
71128,11,2422,6467
71129,17,2423,6467
71130,0,2424,6467
71131,24,2425,6467
71132,18,2426,6467
71133,10,2427,6467
71134,5,2428,6467
71135,15,2429,6467
71136,30,2430,6467
71137,26,2431,6467
71138,2,2421,6468
71139,23,2422,6468
71140,14,2423,6468
71141,6,2424,6468
71142,9,2425,6468
71143,0,2426,6468
71144,0,2427,6468
71145,14,2428,6468
71146,2,2429,6468
71147,34,2430,6468
71148,28,2431,6468
71149,5,2421,6469
71150,4,2422,6469
71151,28,2423,6469
71152,0,2424,6469
71153,19,2425,6469
71154,18,2426,6469
71155,12,2427,6469
71156,4,2428,6469
71157,6,2429,6469
71158,35,2430,6469
71159,8,2431,6469
71160,14,2410,6470
71161,16,2411,6470
71162,14,2412,6470
71163,2,2413,6470
71164,11,2414,6470
71165,10,2415,6470
71166,7,2416,6470
71167,9,2417,6470
71168,11,2418,6470
71169,50,2419,6470
71170,11,2420,6470
71171,2,2421,6471
71172,17,2422,6471
71173,20,2423,6471
71174,17,2424,6471
71175,17,2425,6471
71176,18,2426,6471
71177,10,2427,6471
71178,5,2428,6471
71179,5,2429,6471
71180,9,2430,6471
71181,20,2431,6471
71182,15,2410,6472
71183,10,2411,6472
71184,18,2412,6472
71185,19,2413,6472
71186,25,2414,6472
71187,15,2415,6472
71188,5,2416,6472
71189,0,2417,6472
71190,3,2418,6472
71191,30,2419,6472
71192,24,2420,6472
71193,9,2432,6473
71194,19,2433,6473
71195,13,2434,6473
71196,12,2435,6473
71197,3,2436,6473
71198,18,2437,6473
71199,2,2438,6473
71200,3,2439,6473
71201,14,2440,6473
71202,48,2441,6473
71203,23,2442,6473
71204,25,2421,6474
71205,5,2422,6474
71206,28,2423,6474
71207,12,2424,6474
71208,2,2425,6474
71209,19,2426,6474
71210,7,2427,6474
71211,10,2428,6474
71212,11,2429,6474
71213,43,2430,6474
71214,7,2431,6474
71215,20,2432,6475
71216,2,2433,6475
71217,8,2434,6475
71218,11,2435,6475
71219,22,2436,6475
71220,14,2437,6475
71221,18,2438,6475
71222,10,2439,6475
71223,1,2440,6475
71224,39,2441,6475
71225,12,2442,6475
71226,12,2432,6476
71227,22,2433,6476
71228,8,2434,6476
71229,0,2435,6476
71230,17,2436,6476
71231,17,2437,6476
71232,13,2438,6476
71233,7,2439,6476
71234,3,2440,6476
71235,26,2441,6476
71236,6,2442,6476
71237,11,2432,6477
71238,1,2433,6477
71239,28,2434,6477
71240,16,2435,6477
71241,8,2436,6477
71242,9,2437,6477
71243,13,2438,6477
71244,2,2439,6477
71245,15,2440,6477
71246,27,2441,6477
71247,17,2442,6477
71248,12,2410,6478
71249,12,2411,6478
71250,9,2412,6478
71251,7,2413,6478
71252,3,2414,6478
71253,16,2415,6478
71254,19,2416,6478
71255,0,2417,6478
71256,10,2418,6478
71257,37,2419,6478
71258,14,2420,6478
71259,17,2410,6479
71260,8,2411,6479
71261,13,2412,6479
71262,16,2413,6479
71263,9,2414,6479
71264,5,2415,6479
71265,0,2416,6479
71266,10,2417,6479
71267,5,2418,6479
71268,0,2419,6479
71269,4,2420,6479
71270,1,2421,6480
71271,15,2422,6480
71272,20,2423,6480
71273,16,2424,6480
71274,30,2425,6480
71275,8,2426,6480
71276,11,2427,6480
71277,9,2428,6480
71278,13,2429,6480
71279,42,2430,6480
71280,26,2431,6480
71281,24,2432,6481
71282,16,2433,6481
71283,22,2434,6481
71284,0,2435,6481
71285,26,2436,6481
71286,9,2437,6481
71287,6,2438,6481
71288,14,2439,6481
71289,11,2440,6481
71290,39,2441,6481
71291,25,2442,6481
71292,4,2410,6482
71293,5,2411,6482
71294,2,2412,6482
71295,3,2413,6482
71296,17,2414,6482
71297,10,2415,6482
71298,18,2416,6482
71299,7,2417,6482
71300,2,2418,6482
71301,15,2419,6482
71302,23,2420,6482
71303,24,2432,6483
71304,20,2433,6483
71305,22,2434,6483
71306,9,2435,6483
71307,7,2436,6483
71308,18,2437,6483
71309,2,2438,6483
71310,11,2439,6483
71311,12,2440,6483
71312,18,2441,6483
71313,8,2442,6483
71314,15,2410,6484
71315,18,2411,6484
71316,29,2412,6484
71317,19,2413,6484
71318,4,2414,6484
71319,6,2415,6484
71320,9,2416,6484
71321,7,2417,6484
71322,5,2418,6484
71323,44,2419,6484
71324,25,2420,6484
71325,3,2421,6485
71326,7,2422,6485
71327,2,2423,6485
71328,11,2424,6485
71329,15,2425,6485
71330,9,2426,6485
71331,18,2427,6485
71332,10,2428,6485
71333,8,2429,6485
71334,41,2430,6485
71335,3,2431,6485
71336,22,2432,6486
71337,2,2433,6486
71338,29,2434,6486
71339,17,2435,6486
71340,17,2436,6486
71341,10,2437,6486
71342,19,2438,6486
71343,15,2439,6486
71344,14,2440,6486
71345,50,2441,6486
71346,3,2442,6486
71347,21,2421,6487
71348,23,2422,6487
71349,20,2423,6487
71350,10,2424,6487
71351,25,2425,6487
71352,18,2426,6487
71353,14,2427,6487
71354,15,2428,6487
71355,10,2429,6487
71356,5,2430,6487
71357,5,2431,6487
71358,22,2432,6488
71359,20,2433,6488
71360,11,2434,6488
71361,11,2435,6488
71362,2,2436,6488
71363,8,2437,6488
71364,20,2438,6488
71365,2,2439,6488
71366,11,2440,6488
71367,17,2441,6488
71368,4,2442,6488
71369,10,2432,6489
71370,17,2433,6489
71371,28,2434,6489
71372,20,2435,6489
71373,30,2436,6489
71374,6,2437,6489
71375,12,2438,6489
71376,15,2439,6489
71377,7,2440,6489
71378,38,2441,6489
71379,27,2442,6489
71380,6,2432,6490
71381,23,2433,6490
71382,1,2434,6490
71383,1,2435,6490
71384,6,2436,6490
71385,13,2437,6490
71386,17,2438,6490
71387,1,2439,6490
71388,8,2440,6490
71389,18,2441,6490
71390,26,2442,6490
71391,0,2410,6491
71392,2,2411,6491
71393,24,2412,6491
71394,8,2413,6491
71395,17,2414,6491
71396,19,2415,6491
71397,9,2416,6491
71398,1,2417,6491
71399,3,2418,6491
71400,17,2419,6491
71401,30,2420,6491
71402,7,2421,6492
71403,17,2422,6492
71404,14,2423,6492
71405,15,2424,6492
71406,26,2425,6492
71407,16,2426,6492
71408,6,2427,6492
71409,7,2428,6492
71410,10,2429,6492
71411,50,2430,6492
71412,8,2431,6492
71413,11,2410,6493
71414,24,2411,6493
71415,16,2412,6493
71416,8,2413,6493
71417,29,2414,6493
71418,2,2415,6493
71419,15,2416,6493
71420,1,2417,6493
71421,4,2418,6493
71422,33,2419,6493
71423,26,2420,6493
71424,0,2421,6494
71425,9,2422,6494
71426,3,2423,6494
71427,18,2424,6494
71428,0,2425,6494
71429,8,2426,6494
71430,2,2427,6494
71431,14,2428,6494
71432,8,2429,6494
71433,25,2430,6494
71434,10,2431,6494
71435,19,2421,6495
71436,7,2422,6495
71437,7,2423,6495
71438,12,2424,6495
71439,17,2425,6495
71440,1,2426,6495
71441,5,2427,6495
71442,11,2428,6495
71443,13,2429,6495
71444,25,2430,6495
71445,19,2431,6495
71446,5,2432,6496
71447,1,2433,6496
71448,11,2434,6496
71449,9,2435,6496
71450,4,2436,6496
71451,10,2437,6496
71452,18,2438,6496
71453,9,2439,6496
71454,13,2440,6496
71455,23,2441,6496
71456,19,2442,6496
71457,14,2410,6497
71458,7,2411,6497
71459,30,2412,6497
71460,14,2413,6497
71461,12,2414,6497
71462,17,2415,6497
71463,11,2416,6497
71464,8,2417,6497
71465,8,2418,6497
71466,45,2419,6497
71467,1,2420,6497
71468,18,2432,6498
71469,21,2433,6498
71470,22,2434,6498
71471,16,2435,6498
71472,27,2436,6498
71473,16,2437,6498
71474,10,2438,6498
71475,5,2439,6498
71476,14,2440,6498
71477,46,2441,6498
71478,22,2442,6498
71479,11,2432,6499
71480,5,2433,6499
71481,12,2434,6499
71482,9,2435,6499
71483,20,2436,6499
71484,18,2437,6499
71485,8,2438,6499
71486,8,2439,6499
71487,15,2440,6499
71488,15,2441,6499
71489,0,2442,6499
71490,25,2421,6500
71491,0,2422,6500
71492,21,2423,6500
71493,2,2424,6500
71494,13,2425,6500
71495,1,2426,6500
71496,15,2427,6500
71497,8,2428,6500
71498,9,2429,6500
71499,8,2430,6500
71500,19,2431,6500
71501,9,2432,6501
71502,9,2433,6501
71503,5,2434,6501
71504,3,2435,6501
71505,26,2436,6501
71506,19,2437,6501
71507,10,2438,6501
71508,0,2439,6501
71509,5,2440,6501
71510,39,2441,6501
71511,15,2442,6501
71512,21,2410,6502
71513,13,2411,6502
71514,18,2412,6502
71515,4,2413,6502
71516,29,2414,6502
71517,16,2415,6502
71518,20,2416,6502
71519,7,2417,6502
71520,9,2418,6502
71521,32,2419,6502
71522,21,2420,6502
71523,12,2432,6503
71524,7,2433,6503
71525,29,2434,6503
71526,18,2435,6503
71527,24,2436,6503
71528,9,2437,6503
71529,19,2438,6503
71530,5,2439,6503
71531,10,2440,6503
71532,37,2441,6503
71533,7,2442,6503
71534,15,2421,6504
71535,4,2422,6504
71536,23,2423,6504
71537,14,2424,6504
71538,9,2425,6504
71539,2,2426,6504
71540,3,2427,6504
71541,5,2428,6504
71542,1,2429,6504
71543,14,2430,6504
71544,14,2431,6504
71545,22,2432,6505
71546,11,2433,6505
71547,30,2434,6505
71548,10,2435,6505
71549,14,2436,6505
71550,6,2437,6505
71551,6,2438,6505
71552,7,2439,6505
71553,1,2440,6505
71554,0,2441,6505
71555,12,2442,6505
71556,25,2432,6506
71557,23,2433,6506
71558,9,2434,6506
71559,17,2435,6506
71560,5,2436,6506
71561,14,2437,6506
71562,1,2438,6506
71563,8,2439,6506
71564,0,2440,6506
71565,28,2441,6506
71566,3,2442,6506
71567,19,2421,6507
71568,18,2422,6507
71569,7,2423,6507
71570,1,2424,6507
71571,29,2425,6507
71572,19,2426,6507
71573,6,2427,6507
71574,7,2428,6507
71575,9,2429,6507
71576,11,2430,6507
71577,23,2431,6507
71578,19,2410,6508
71579,3,2411,6508
71580,16,2412,6508
71581,6,2413,6508
71582,18,2414,6508
71583,4,2415,6508
71584,8,2416,6508
71585,1,2417,6508
71586,12,2418,6508
71587,35,2419,6508
71588,9,2420,6508
71589,0,2410,6509
71590,20,2411,6509
71591,28,2412,6509
71592,14,2413,6509
71593,26,2414,6509
71594,3,2415,6509
71595,8,2416,6509
71596,2,2417,6509
71597,9,2418,6509
71598,26,2419,6509
71599,20,2420,6509
71600,7,2421,6510
71601,22,2422,6510
71602,20,2423,6510
71603,10,2424,6510
71604,19,2425,6510
71605,3,2426,6510
71606,1,2427,6510
71607,13,2428,6510
71608,0,2429,6510
71609,23,2430,6510
71610,9,2431,6510
71611,3,2421,6511
71612,13,2422,6511
71613,12,2423,6511
71614,15,2424,6511
71615,26,2425,6511
71616,12,2426,6511
71617,16,2427,6511
71618,14,2428,6511
71619,10,2429,6511
71620,13,2430,6511
71621,7,2431,6511
71622,16,2421,6512
71623,21,2422,6512
71624,16,2423,6512
71625,2,2424,6512
71626,22,2425,6512
71627,10,2426,6512
71628,3,2427,6512
71629,0,2428,6512
71630,0,2429,6512
71631,44,2430,6512
71632,21,2431,6512
71633,23,2443,6513
71634,13,2444,6513
71635,18,2445,6513
71636,10,2446,6513
71637,4,2447,6513
71638,13,2448,6513
71639,0,2449,6513
71640,5,2450,6513
71641,1,2451,6513
71642,5,2452,6513
71643,5,2453,6513
71644,10,2443,6514
71645,23,2444,6514
71646,23,2445,6514
71647,19,2446,6514
71648,12,2447,6514
71649,7,2448,6514
71650,2,2449,6514
71651,0,2450,6514
71652,5,2451,6514
71653,14,2452,6514
71654,23,2453,6514
71655,5,2465,6515
71656,23,2466,6515
71657,13,2467,6515
71658,1,2468,6515
71659,9,2469,6515
71660,15,2470,6515
71661,12,2471,6515
71662,9,2472,6515
71663,15,2473,6515
71664,31,2474,6515
71665,7,2475,6515
71666,24,2465,6516
71667,10,2466,6516
71668,4,2467,6516
71669,4,2468,6516
71670,8,2469,6516
71671,19,2470,6516
71672,10,2471,6516
71673,14,2472,6516
71674,6,2473,6516
71675,34,2474,6516
71676,2,2475,6516
71677,0,2443,6517
71678,20,2444,6517
71679,7,2445,6517
71680,9,2446,6517
71681,2,2447,6517
71682,0,2448,6517
71683,9,2449,6517
71684,0,2450,6517
71685,6,2451,6517
71686,11,2452,6517
71687,9,2453,6517
71688,22,2465,6518
71689,5,2466,6518
71690,0,2467,6518
71691,13,2468,6518
71692,1,2469,6518
71693,19,2470,6518
71694,11,2471,6518
71695,6,2472,6518
71696,0,2473,6518
71697,49,2474,6518
71698,12,2475,6518
71699,2,2443,6519
71700,17,2444,6519
71701,27,2445,6519
71702,0,2446,6519
71703,28,2447,6519
71704,16,2448,6519
71705,14,2449,6519
71706,3,2450,6519
71707,14,2451,6519
71708,48,2452,6519
71709,4,2453,6519
71710,10,2465,6520
71711,19,2466,6520
71712,9,2467,6520
71713,7,2468,6520
71714,20,2469,6520
71715,7,2470,6520
71716,7,2471,6520
71717,11,2472,6520
71718,11,2473,6520
71719,21,2474,6520
71720,24,2475,6520
71721,11,2454,6521
71722,21,2455,6521
71723,22,2456,6521
71724,2,2457,6521
71725,5,2458,6521
71726,5,2459,6521
71727,16,2460,6521
71728,4,2461,6521
71729,4,2462,6521
71730,21,2463,6521
71731,29,2464,6521
71732,17,2454,6522
71733,1,2455,6522
71734,27,2456,6522
71735,15,2457,6522
71736,0,2458,6522
71737,15,2459,6522
71738,18,2460,6522
71739,8,2461,6522
71740,9,2462,6522
71741,44,2463,6522
71742,19,2464,6522
71743,19,2454,6523
71744,21,2455,6523
71745,14,2456,6523
71746,17,2457,6523
71747,4,2458,6523
71748,1,2459,6523
71749,4,2460,6523
71750,8,2461,6523
71751,4,2462,6523
71752,17,2463,6523
71753,8,2464,6523
71754,13,2465,6524
71755,20,2466,6524
71756,7,2467,6524
71757,20,2468,6524
71758,23,2469,6524
71759,1,2470,6524
71760,13,2471,6524
71761,15,2472,6524
71762,5,2473,6524
71763,30,2474,6524
71764,18,2475,6524
71765,16,2465,6525
71766,11,2466,6525
71767,30,2467,6525
71768,14,2468,6525
71769,18,2469,6525
71770,17,2470,6525
71771,3,2471,6525
71772,7,2472,6525
71773,9,2473,6525
71774,8,2474,6525
71775,6,2475,6525
71776,6,2465,6526
71777,8,2466,6526
71778,25,2467,6526
71779,20,2468,6526
71780,9,2469,6526
71781,15,2470,6526
71782,11,2471,6526
71783,1,2472,6526
71784,7,2473,6526
71785,18,2474,6526
71786,7,2475,6526
71787,4,2454,6527
71788,23,2455,6527
71789,16,2456,6527
71790,16,2457,6527
71791,4,2458,6527
71792,19,2459,6527
71793,19,2460,6527
71794,14,2461,6527
71795,14,2462,6527
71796,29,2463,6527
71797,2,2464,6527
71798,16,2454,6528
71799,15,2455,6528
71800,27,2456,6528
71801,2,2457,6528
71802,11,2458,6528
71803,3,2459,6528
71804,9,2460,6528
71805,12,2461,6528
71806,4,2462,6528
71807,22,2463,6528
71808,13,2464,6528
71809,15,2443,6529
71810,18,2444,6529
71811,4,2445,6529
71812,8,2446,6529
71813,4,2447,6529
71814,2,2448,6529
71815,0,2449,6529
71816,3,2450,6529
71817,3,2451,6529
71818,21,2452,6529
71819,15,2453,6529
71820,25,2465,6530
71821,13,2466,6530
71822,22,2467,6530
71823,15,2468,6530
71824,11,2469,6530
71825,15,2470,6530
71826,1,2471,6530
71827,15,2472,6530
71828,13,2473,6530
71829,11,2474,6530
71830,15,2475,6530
71831,14,2443,6531
71832,1,2444,6531
71833,11,2445,6531
71834,5,2446,6531
71835,10,2447,6531
71836,18,2448,6531
71837,18,2449,6531
71838,4,2450,6531
71839,15,2451,6531
71840,46,2452,6531
71841,14,2453,6531
71842,11,2454,6532
71843,18,2455,6532
71844,27,2456,6532
71845,10,2457,6532
71846,5,2458,6532
71847,20,2459,6532
71848,9,2460,6532
71849,1,2461,6532
71850,2,2462,6532
71851,14,2463,6532
71852,4,2464,6532
71853,13,2465,6533
71854,15,2466,6533
71855,5,2467,6533
71856,20,2468,6533
71857,27,2469,6533
71858,11,2470,6533
71859,12,2471,6533
71860,2,2472,6533
71861,2,2473,6533
71862,49,2474,6533
71863,6,2475,6533
71864,8,2443,6534
71865,7,2444,6534
71866,9,2445,6534
71867,0,2446,6534
71868,25,2447,6534
71869,7,2448,6534
71870,20,2449,6534
71871,13,2450,6534
71872,8,2451,6534
71873,15,2452,6534
71874,12,2453,6534
71875,19,2443,6535
71876,1,2444,6535
71877,5,2445,6535
71878,2,2446,6535
71879,27,2447,6535
71880,3,2448,6535
71881,12,2449,6535
71882,10,2450,6535
71883,10,2451,6535
71884,0,2452,6535
71885,11,2453,6535
71886,12,2443,6536
71887,13,2444,6536
71888,6,2445,6536
71889,11,2446,6536
71890,9,2447,6536
71891,1,2448,6536
71892,19,2449,6536
71893,14,2450,6536
71894,6,2451,6536
71895,39,2452,6536
71896,17,2453,6536
71897,8,2443,6537
71898,3,2444,6537
71899,1,2445,6537
71900,16,2446,6537
71901,1,2447,6537
71902,18,2448,6537
71903,15,2449,6537
71904,9,2450,6537
71905,4,2451,6537
71906,42,2452,6537
71907,19,2453,6537
71908,15,2465,6538
71909,24,2466,6538
71910,30,2467,6538
71911,5,2468,6538
71912,9,2469,6538
71913,20,2470,6538
71914,7,2471,6538
71915,2,2472,6538
71916,15,2473,6538
71917,16,2474,6538
71918,26,2475,6538
71919,16,2465,6539
71920,20,2466,6539
71921,26,2467,6539
71922,10,2468,6539
71923,8,2469,6539
71924,15,2470,6539
71925,0,2471,6539
71926,15,2472,6539
71927,11,2473,6539
71928,21,2474,6539
71929,15,2475,6539
71930,21,2454,6540
71931,3,2455,6540
71932,30,2456,6540
71933,15,2457,6540
71934,24,2458,6540
71935,7,2459,6540
71936,20,2460,6540
71937,14,2461,6540
71938,10,2462,6540
71939,15,2463,6540
71940,5,2464,6540
71941,19,2465,6541
71942,16,2466,6541
71943,22,2467,6541
71944,17,2468,6541
71945,11,2469,6541
71946,7,2470,6541
71947,10,2471,6541
71948,15,2472,6541
71949,14,2473,6541
71950,17,2474,6541
71951,3,2475,6541
71952,24,2443,6542
71953,16,2444,6542
71954,1,2445,6542
71955,12,2446,6542
71956,16,2447,6542
71957,15,2448,6542
71958,16,2449,6542
71959,8,2450,6542
71960,3,2451,6542
71961,4,2452,6542
71962,14,2453,6542
71963,23,2443,6543
71964,15,2444,6543
71965,10,2445,6543
71966,19,2446,6543
71967,29,2447,6543
71968,13,2448,6543
71969,0,2449,6543
71970,5,2450,6543
71971,11,2451,6543
71972,10,2452,6543
71973,3,2453,6543
71974,24,2465,6544
71975,8,2466,6544
71976,0,2467,6544
71977,3,2468,6544
71978,9,2469,6544
71979,20,2470,6544
71980,1,2471,6544
71981,1,2472,6544
71982,3,2473,6544
71983,45,2474,6544
71984,27,2475,6544
71985,23,2454,6545
71986,16,2455,6545
71987,14,2456,6545
71988,8,2457,6545
71989,0,2458,6545
71990,12,2459,6545
71991,10,2460,6545
71992,15,2461,6545
71993,12,2462,6545
71994,1,2463,6545
71995,28,2464,6545
71996,5,2465,6546
71997,18,2466,6546
71998,6,2467,6546
71999,18,2468,6546
72000,28,2469,6546
72001,15,2470,6546
72002,15,2471,6546
72003,4,2472,6546
72004,15,2473,6546
72005,17,2474,6546
72006,25,2475,6546
72007,21,2443,6547
72008,0,2444,6547
72009,14,2445,6547
72010,15,2446,6547
72011,3,2447,6547
72012,16,2448,6547
72013,19,2449,6547
72014,9,2450,6547
72015,14,2451,6547
72016,32,2452,6547
72017,1,2453,6547
72018,13,2443,6548
72019,9,2444,6548
72020,5,2445,6548
72021,11,2446,6548
72022,17,2447,6548
72023,15,2448,6548
72024,1,2449,6548
72025,10,2450,6548
72026,8,2451,6548
72027,8,2452,6548
72028,18,2453,6548
72029,13,2454,6549
72030,12,2455,6549
72031,6,2456,6549
72032,7,2457,6549
72033,7,2458,6549
72034,6,2459,6549
72035,14,2460,6549
72036,0,2461,6549
72037,3,2462,6549
72038,9,2463,6549
72039,28,2464,6549
72040,18,2454,6550
72041,9,2455,6550
72042,7,2456,6550
72043,13,2457,6550
72044,3,2458,6550
72045,13,2459,6550
72046,6,2460,6550
72047,7,2461,6550
72048,1,2462,6550
72049,19,2463,6550
72050,12,2464,6550
72051,10,2454,6551
72052,18,2455,6551
72053,10,2456,6551
72054,4,2457,6551
72055,5,2458,6551
72056,11,2459,6551
72057,13,2460,6551
72058,3,2461,6551
72059,5,2462,6551
72060,45,2463,6551
72061,16,2464,6551
72062,1,2443,6552
72063,17,2444,6552
72064,4,2445,6552
72065,4,2446,6552
72066,11,2447,6552
72067,11,2448,6552
72068,10,2449,6552
72069,5,2450,6552
72070,2,2451,6552
72071,28,2452,6552
72072,27,2453,6552
72073,24,2454,6553
72074,2,2455,6553
72075,18,2456,6553
72076,16,2457,6553
72077,0,2458,6553
72078,19,2459,6553
72079,2,2460,6553
72080,15,2461,6553
72081,12,2462,6553
72082,45,2463,6553
72083,16,2464,6553
72084,10,2454,6554
72085,12,2455,6554
72086,15,2456,6554
72087,8,2457,6554
72088,21,2458,6554
72089,17,2459,6554
72090,4,2460,6554
72091,14,2461,6554
72092,6,2462,6554
72093,45,2463,6554
72094,13,2464,6554
72095,3,2454,6555
72096,14,2455,6555
72097,16,2456,6555
72098,5,2457,6555
72099,7,2458,6555
72100,20,2459,6555
72101,19,2460,6555
72102,1,2461,6555
72103,8,2462,6555
72104,27,2463,6555
72105,4,2464,6555
72106,11,2454,6556
72107,7,2455,6556
72108,1,2456,6556
72109,15,2457,6556
72110,4,2458,6556
72111,14,2459,6556
72112,16,2460,6556
72113,7,2461,6556
72114,7,2462,6556
72115,11,2463,6556
72116,16,2464,6556
72117,14,2454,6557
72118,7,2455,6557
72119,25,2456,6557
72120,19,2457,6557
72121,3,2458,6557
72122,16,2459,6557
72123,3,2460,6557
72124,14,2461,6557
72125,15,2462,6557
72126,34,2463,6557
72127,0,2464,6557
72128,1,2443,6558
72129,15,2444,6558
72130,12,2445,6558
72131,1,2446,6558
72132,2,2447,6558
72133,12,2448,6558
72134,4,2449,6558
72135,6,2450,6558
72136,2,2451,6558
72137,18,2452,6558
72138,13,2453,6558
72139,9,2454,6559
72140,24,2455,6559
72141,0,2456,6559
72142,14,2457,6559
72143,27,2458,6559
72144,10,2459,6559
72145,6,2460,6559
72146,9,2461,6559
72147,12,2462,6559
72148,9,2463,6559
72149,24,2464,6559
72150,3,2443,6560
72151,17,2444,6560
72152,2,2445,6560
72153,11,2446,6560
72154,22,2447,6560
72155,16,2448,6560
72156,8,2449,6560
72157,1,2450,6560
72158,5,2451,6560
72159,48,2452,6560
72160,16,2453,6560
72161,0,2465,6561
72162,15,2466,6561
72163,3,2467,6561
72164,0,2468,6561
72165,9,2469,6561
72166,15,2470,6561
72167,2,2471,6561
72168,11,2472,6561
72169,8,2473,6561
72170,27,2474,6561
72171,7,2475,6561
72172,23,2454,6562
72173,20,2455,6562
72174,19,2456,6562
72175,3,2457,6562
72176,21,2458,6562
72177,10,2459,6562
72178,6,2460,6562
72179,4,2461,6562
72180,7,2462,6562
72181,0,2463,6562
72182,7,2464,6562
72183,18,2465,6563
72184,12,2466,6563
72185,12,2467,6563
72186,0,2468,6563
72187,7,2469,6563
72188,8,2470,6563
72189,1,2471,6563
72190,0,2472,6563
72191,8,2473,6563
72192,34,2474,6563
72193,27,2475,6563
72194,24,2465,6564
72195,18,2466,6564
72196,16,2467,6564
72197,20,2468,6564
72198,0,2469,6564
72199,10,2470,6564
72200,15,2471,6564
72201,8,2472,6564
72202,6,2473,6564
72203,0,2474,6564
72204,30,2475,6564
72205,3,2465,6565
72206,3,2466,6565
72207,15,2467,6565
72208,3,2468,6565
72209,16,2469,6565
72210,8,2470,6565
72211,8,2471,6565
72212,10,2472,6565
72213,14,2473,6565
72214,21,2474,6565
72215,27,2475,6565
72216,21,2443,6566
72217,1,2444,6566
72218,16,2445,6566
72219,9,2446,6566
72220,10,2447,6566
72221,10,2448,6566
72222,8,2449,6566
72223,4,2450,6566
72224,1,2451,6566
72225,37,2452,6566
72226,21,2453,6566
72227,12,2443,6567
72228,11,2444,6567
72229,2,2445,6567
72230,2,2446,6567
72231,13,2447,6567
72232,8,2448,6567
72233,16,2449,6567
72234,14,2450,6567
72235,4,2451,6567
72236,39,2452,6567
72237,17,2453,6567
72238,3,2454,6568
72239,4,2455,6568
72240,16,2456,6568
